item_code,brand,pack,company,catg,subcatg,mrp
1234394,IRBAN-5MG 1*10,,(GLENMARK),,,119.5
1234397,NINDANIB-100MG 1*10,,GLENMARK (GRACEWELL),,,750
1234399,AMLOSAFE-5 1*15,,ARISTO ( OTSIRA GENETICA ),,,28.01
1234402,UNIAZ T-80 1*10,,UNISEARCH CD,,,174.9
1234404,TORPLAT-A 1*21,,TORRENT (PSYCAN),,,278
1234406,DIAX-OD 1*10,,(ALEMBIC),,,196
1234408,ALTHROCIN-250 1*10,,(ALEMBIC),,,47.2
1234410,CEFOPROX CV DRY SYP(100/62.5MG 30ML,,CIPLA ( IMPULSE-2 ),,,137.5
1234412,ABZORB-BAR 1,,(RANBAXY),,,131.75
1234414,HALOX OINT 20GM,,(RANBAXY),,,220
1234416,PRASITA 10 1*10,,(SUN),,,238
1234418,THREPTIN DISKET 275GM,,RAPTAKOS.BRETT @ CO.LTD.,,,465
1234420,CAMERIV-10 MG TAB 1*14,,ALEMBIC-(CHEMICAL WORKS LTD.),,,182
1234422,CAMERIV-15 MG TAB 1*14,,ALEMBIC-(CHEMICAL WORKS LTD.),,,238
1234423,CAMERIV-2.5 MG TAB 1*14,,ALEMBIC-(CHEMICAL WORKS LTD.),,,63
1234424,CAMERIV-20 MG TAB 1*14,,ALEMBIC-(CHEMICAL WORKS LTD.),,,308
1234428,CINOD-20 1*15,,(AJANTA),,,299
1234430,NEEM KARELA JAMUN JUICE 1000ML,,B B LABORATORIES,,,249
1234432,TULSI GILOY 1000ML,,B B LABORATORIES,,,270
1234436,ZEROTUSS-D JUNIOR SYP 60ML,,ARISTO MF-1,,,44.64
1234438,ALCAREX-KT EYE DROP 5ML,,AJANTA=[PRISMA],,,246
1234440,FOURTIFY 200ML,,GLENMARK (GRACEWELL),,,139
1234442,GLENDEP SOLUTION 5ML,,GLENMARK (GRACEWELL),,,650
1234444,CAL-123 TOTAL 1*10,,(PHARMED),,,290
1234446,KOJIGLO GOLD CREAM 20GM,,ALKEM (*ALPHA MAX),,,540
1234448,FITJOINT MAX 1*10,,(EMCURE),,,824.5
1234450,EXCELA MAX CREAM 500GM,,CIPLA ( IMPULSE-2 ),,,920
1234452,EPIDUO GEL 30GM,,UNIVERSAL,,,785
1234454,RELENT COLD SYP 60ML,,(DRL),,,75.5
1234458,CANDID POWD.(60GM) 60GM,,(GLENMARK),,,90
1234460,TRIGLOW CREAM 20GM,,(GLENMARK),,,449
1234462,COTIA-SR TAB 1*10,,MEDLEY-( NUTRAKARE ),,,340
1234465,SOLVIN COLD-AF DROP 15ML,,(IPCA),,,63.95
1234467,NEW GTN-2.6 1,,ERIS-{ ADURA },,,68.97
1234468,NEW GTN-6.4 1,,ERIS-{ ADURA },,,90.75
1234470,SETOLAC-MR 1*10,,ZUVENTUS-( ODENEA ),,,265
1234472,VENUSIA MAX LOTION PARABEN FRE 500GM,,DR.REDDY^S LABORATORIES LTD.,,,899
1234474,AACTARIL SOAP 75GM,,HIMALAYA,,,90
1234476,SOTRET NF-16MG 1*10,,SUN PHARMA RIGEL,,,340
1234477,SOTRET NF-8MG 1*10,,SUN PHARMA RIGEL,,,230
1234479,I M DRS 1*10,,EXCEL WAVES LABS PVT.LTD.,,,109.9
1234480,KAL-2 WIN 1*10,,EXCEL WAVES LABS PVT.LTD.,,,179
1234481,RALGLUTE TAB 1*10,,EXCEL WAVES LABS PVT.LTD.,,,770
1234482,TRYPEX 1*10,,EXCEL WAVES LABS PVT.LTD.,,,147.9
1234483,TUKSAN CAP 1*10,,EXCEL WAVES LABS PVT.LTD.,,,525
1234484,UBIWIN CAP 1*10,,EXCEL WAVES LABS PVT.LTD.,,,970
1234487,AFOGATRAN 110 1*10,,(TORRENT),,,331.65
1234489,PROHANCE VANILA 200GM,,SUN PHARMA CLASSIC,,,268
1234491,WOCKBONE-P SYP 1,,MEDWOCK PHARMACEUTICALS,,,139
1234495,MONTINA FX TAB 1*10,,ARISTO MF-1,,,71
1234498,ZAFIMOVE-50 TAB 1*10,,TORRENT,,,115
1234500,OSTEOCYNC 1*10,,PHARMED SYNERGY,,,595
1234502,TRIFAS CREAM 30GM,,MENARINI RAUNAQ PHARMA LTD.,,,199
1234504,RESPIDON-1 1*10,,(TORRENT),,,21.85
1234507,CELEVIDA KESAR ELAICHI 200GM,,DR.REDDY^S LABORATORIES LTD.,,,360
1234509,DAPANOVA M-10/1000 1*15,,MEDLEY-( NUTRAKARE ),,,255
1234511,DAPANOVA M-10/500 1*15,,MEDLEY-( NUTRAKARE ),,,253.5
1234512,DAPANOVA M-5/1000 1*15,,MEDLEY-( NUTRAKARE ),,,225
1234514,DAPANOVA M-5/500 1*15,,MEDLEY-( NUTRAKARE ),,,178.5
1234516,AQUA-D3-2K 1*10,,WINMARK,,,110
1234517,AQUA-D3-60K 4 TAB,,WINMARK,,,130
1234519,NINDANIB-150MG 1*10,,GLENMARK (GRACEWELL),,,900
1234522,CIVADERM SHAMPOO 1/1%W/V 100ML,,AJANTA-[ AXYS ],,,328
1234524,VIVETA CREAM 30GM,,AJANTA-[ AXYS ],,,640
1234526,LUCOZ-XL CREAM 1%W/W 50GM,,AJANTA-[ ZILLION ],,,285
1234528,AQUALUBE PM EYE GEL 5GM,,AJANTA-[ ILLUMA ],,,250
1234530,HALOTOP-S LOTION 50ML,,IPCA=( BIONOVA ),,,338.7
1234532,VALERA M-500 1*15,,ALKEM-(*MEDIVA ),,,316
1234534,OLESOFT MAX CREAM 150GM,,ALKEM (*ALPHA MAX),,,464
1234536,NINTIB-150 MG CAP 1*30,,CIPLA ( IMPULSE-2 ),,,850
1234538,CLINHAND-H HAND SANITIZER,,SVIZERA HEALTHCARE,,,250
1234541,MYODA-10 15*13,,ERIS-{ ADURA },,,145
1234543,MYODA-5 1*10,,ERIS-{ ADURA },,,80
1234545,SONAXA TRIO 1*15,,ERIS(VICTUS),,,285
1234547,TOSANIB-5 1*10,,ERIS(VICTUS),,,400
1234549,MEDSAME-200 1*10,,MEDIWORD HEALTHCARE,,,331
1234551,RIFLUX LIQ 200ML,,(DRL),,,68.75
1234553,TICAFLO TAB 1*14,,(DRL),,,399
1234555,LULICAN CREAM 20GM,,GLENMARK-[ GRACEWELL SPL ],,,170
1234558,AIRZ (R/C) 1*30S,,GLENMARK-[ RESPIRATORY ],,,537
1234560,MOISTUREX SYNDET 75GM,,(RANBAXY),,,163.5
1234562,SUNCROS SOFT LOTION 60ML,,(SUN),,,785
1234564,COLICAID DROP 15ML,,(MEYER),,,59
1234566,JOINTACE TAB 1*15,,(MEYER),,,112
1234568,JOINTACE C2 1*10,,(MEYER),,,330
1234570,LIVERIL FORTE 1*15,,(MEYER),,,432
1234572,NEORELAX-MR-4 1*10,,(MEYER),,,233
1234574,OVACARE TAB 1*15,,(MEYER),,,345
1234576,ULTRA D-3 10K TAB 1,,(MEYER),,,178
1234578,DABICLOT-150 1*10,,(ALKEM),,,363
1234580,INSUMIN FORTE 1*10,,(ALKEM),,,160.5
1234582,BRIV-50MG TAB 1*10,,DR.REDDY^S LABORATORIES LTD.,,,250
1234584,CETAPHIL GENTLE SKIN CLN 500ML,,GALDERMA,,,850
1234586,RESPIDON-2 1*10,,(TORRENT),,,37.3
1234588,REKOOL 40 D 1*10,,(ALEMBIC),,,181
1234590,REKOOL 40-L 1*10,,(ALEMBIC),,,314.8
1234592,CLONOTRIL-0.5 1*15,,(TORRENT),,,51.9
1234594,REKOOL-40 1*15,,(ALEMBIC),,,247.8
1234596,GOLDCAL CAP 1*10,,(RONYD),,,141.9
1234599,KNEEJOINT CARE 1*10,,(RONYD),,,174
1234601,BRIV-100MG TAB 1*10,,DR.REDDY^S LABORATORIES LTD.,,,500
1234604,KERA-XL M 60ML,,(IPCA),,,1350
1234606,VILATIN M-SR-50/500 MG 1*15,,AJANTA-[ AUREUS ],,,123
1234608,DAGLUPA-10 1*10,,ELSKER[CANNCO..],,,178
1234611,ACENAC-SR 1*10,,(MEDLEY),,,68.5
1234613,VOGLI GM-1 FORTE 1*10,,(MEDLEY),,,100
1234615,PULMOCLEAR TAB 1*10,,(FOURTS),,,260
1234618,DIPROBATE-S+ CREAM 1,,(RANBAXY),,,157
1234622,GLOVES-6.5: 1PAIR,,SURGICARE,,,56
1234624,GLOVES-7.0: 1PAIR,,SURGICARE,,,56
1234625,GLOVES-7.5: 1PAIR,,SURGICARE,,,0
1234628,ZEEBEE SYP 5ML,,SUN PHARMA RIGEL,,,0
1234630,BRITZILAM-50 TAB 1*15,,TORRENT,,,245.6
1234632,BRITZILAM-100 TAB 1*14,,TORRENT,,,492.9
1234633,BRITZILAM-25 TAB 1*14,,TORRENT,,,124.6
1234634,BRITZILAM-75 TAB 1*15,,TORRENT,,,361
1234636,AMLOPRES TRIO 1*10,,(CIP),,,153.06
1234638,CARLOC-25 TAB 1*10,,(CIP),,,139.7
1234640,LANZOL JUNIOR 30MG 1*10,,(CIP),,,158.38
1234642,MIM-Z DROP 30ML,,MEYER ORGANICS PVT LTD.,,,0
1234644,XMET SR-1 GM 1*15,,(GLENMARK),,,61.01
1234646,XMET TRIO-500/0.2/1 1*10,,(GLENMARK),,,90
1234648,XMET TRIO-500/0.2/2 1*10,,(GLENMARK),,,125
1234650,ELOVERA BAR 75GM,,(GLENMARK),,,199
1234652,ELOVERA CREAM [150] 150GM,,(GLENMARK),,,360
1234654,SYNTRAN SB-65 1*10,,(GLENMARK),,,140
1234658,VOZUCA M-0.3 1*14,,DR.REDDY^S LABORATORIES LTD.,,,195.8
1234660,SUNSTOP GOLD CREAM 50GM,,AJANTA-[MAXCOR],,,725
1234662,AQUREA-HF CR. 50GM,,AJANTA-[MAXCOR],,,370
1234664,AFOGATRAN 150 1*10,,(TORRENT),,,398
1234666,AYUSHKADHA 50GM,,B B LABORATORIES,,,79
1234668,CHOOMANTER OIL 60ML,,B B LABORATORIES,,,185
1234671,ZAFIMOVE-100MG 1*10,,TORRENT,,,185
1234673,ADEBACT-PRO CAP 1*10,,ADELMO HEALTHACRE,,,399
1234674,ADEBILE-300 1*10,,ADELMO HEALTHACRE,,,351
1234675,ADEBIOT CAP 1*10,,ADELMO HEALTHACRE,,,299
1234676,ADELOMAX TAB 1*10,,ADELMO HEALTHACRE,,,459
1234678,NETALO SOL. E/D 3ML,,AJANTA ANSCA,,,532
1234680,NATOZYME TAB 1*10,,AJANTA MEXLON,,,65
1234682,AZEE 200 DRY SYP  15ML,,(CIP),,,46.98
1234684,DIPROBATE RD CREAM 30GM,,(RANBAXY),,,34
1234686,RACIPER PLUS 1*10,,(RANBAXY),,,254
1234688,VOLIX TRIO 1 1*10,,(SUN),,,163
1234690,ASOMEX D-2.5 1*10,,(EMCURE),,,114.8
1234692,FERIUM XT SYP 150ML,,(EMCURE),,,217.35
1234694,SINGULAIR CHEW-4MG TAB 1*28,,MENARINI PRIMARY CARE,,,100.25
1234696,REVLIN M-SR 75 1*10,,(ERIS),,,158.11
1234698,IMPOYZ CREAM 0.025% W/W 20GM L 20GM,,DR.REDDY-[ GRANDERA ],,,210
1234700,XYZAL NASAL SPRAY 27.5Ã_Å“CG 1,,DR.REDDY-[ GRANDERA ],,,471.75
1234703,REVILUS KZ LOTION 100 ML 100ML,,DR.REDDY^S LABORATORIES LTD.,,,411.25
1234705,CTD T-AM 12.5/40/5 1*10,,IPCA=( BIONOVA ),,,126.5
1234707,CREVAST F-5 1*10,,(ERIS),,,161.4
1234709,GLIMISAVE MV-3.3F 1*15,,(ERIS),,,247.5
1234711,WELLWOMAN VEGAN TAB 1*30,,MEYER ORGANICS PVT LTD.,,,582
1234713,FOCII GR SACH. 10GM,,ERIS-{ MONTANA },,,600
1234715,ERITEL CH-6.25 1*15,,ERIS-{ INSPIRA },,,175.68
1234717,GLOVES 6 6,,SURGICARE,,,0
1234720,D QUATRO SYP 1,,MOREPAN LAB LTD,,,125
1234722,NEUROKEM NT-50 1*10,,(ALKEM),,,316
1234724,NEWCITA 10MG 1*15,,(ALKEM),,,136.42
1234725,NEWCITA 5 1*10,,(ALKEM),,,76.78
1234727,GLUXIT M-10 1*10,,ERIS(VICTUS),,,125.9
1234728,GLUXIT M-10 FORTE 1*10,,ERIS(VICTUS),,,145.49
1234729,GLUXIT M-5 1*10,,ERIS(VICTUS),,,75.48
1234730,GLUXIT M-5 FORTE 1*10,,ERIS(VICTUS),,,93
1234732,HOVITE L DROP 15ML,,RAPTAKOS.BRETT @ CO.LTD.,,,95
1234733,RAPGROW DROP 15ML,,RAPTAKOS.BRETT @ CO.LTD.,,,163
1234734,ARBIVIT-3 FORTE DROP 15ML,,RAPTAKOS.BRETT @ CO.LTD.,,,75
1234736,LACTODEX LBW 400G,,RAPTAKOS.BRETT @ CO.LTD.,,,590
1234737,LACTODEX PREMIUM-1 400G,,RAPTAKOS.BRETT @ CO.LTD.,,,640
1234739,CADYRA-HD 1*10,,KAYRA INNOPHARM,,,169
1234741,CADYRA-MAX 1*10,,KAYRA INNOPHARM,,,298
1234743,CELANA-250 1*10,,KAYRA INNOPHARM,,,498
1234744,CELANA-500 1*10,,KAYRA INNOPHARM,,,978
1234746,KAYRA-D3 CAP 1*4,,KAYRA INNOPHARM,,,131
1234747,KAYRA-D3 SOL. 1*5ML,,KAYRA INNOPHARM,,,87
1234749,GLUCORYL-1 1*10,,(ALKEM),,,40.05
1234751,OLKEM 40 1*15,,(ALKEM),,,358
1234753,WOCKACE-SP 1*10,,MEDWOCK PHARMACEUTICALS,,,110
1234755,UPRISE D-3 DROP 15ML,,ALKEM (BERGEN_NOVA),,,108
1234759,TORPLAT-90 TAB 1*14,,(TORRENT),,,306.3
1234761,TORVATE CHRONO-200 1*10,,(TORRENT),,,0
1234763,DABICLOT-110 1*10,,(ALKEM),,,302
1234765,VITOZ-HD CAP 1*10,,CURITON LIFE SCIENCES PVT. LTD.,,,219
1234767,ABLUNG SR-200 MG 1*10,,CIPLA ( IMPULSE-2 ),,,197
1234769,TIPTENGIO-10 MG 1*10,,CIPLA-( VILATIS-2 ),,,750
1234771,TIPTENGIO-25 MG 1*10,,CIPLA-( VILATIS-2 ),,,820
1234775,ZOMELIS SR-100 1*15,,ERIS (ASPIRE),,,119.9
1234777,DOBESIL CAP 1*10,,(RANBAXY),,,195
1234779,IDROFOS-150 TAB 1*3,,(RANBAXY),,,755
1234781,QUFALAC LT SYRUP 100ML,,CURITON LIFE SCIENCES PVT. LTD.,,,149
1234784,DIOSGLT-10 TAB 1*15,,DIOS LIFESCIENCES,,,187.5
1234787,UDILIV-600 1*10,,(ABOTT),,,574.46
1234789,DUPHALAC CHEWS TAB 1,,ABBOTT INDIA LIMITED,,,270
1234791,SPECTRA 10MG 1*10,,(ERIS),,,62.37
1234793,ROSULIP GOLD 20 1*10,,(CIP),,,220.27
1234795,GLUVILDA M+500 1*15,,(ALKEM),,,126
1234797,VALERA TAB 1*15,,(ALKEM),,,341
1234799,ORS PROLYTE APPLE 200ML,,CIPLA LTD.,,,29.4
1234803,VENUSIA CREAM 100GM,,(DRL),,,398.5
1234805,LENTECLIN-LB CAP 1*10,,ARISTO MF-1,,,73.35
1234807,DAROLAC MINI INJ 6X5ML,,ARISTO MF-1,,,216
1234809,O-LYTE ORS 200ML,,ARISTO MF-1,,,29.4
1234811,CIPLA ROTAHALER 1,,(CIP),,,152.98
1234813,ASAR-80 1*10,,(GLENMARK),,,174
1234816,MOX KID-250 1*15,,(RANBAXY),,,112
1234818,LIBRIUM-10 1*15,,ABBOTT INDIA LIMITED,,,106.69
1234820,TUGAIN 5% FOAM 60GM,,(CIP),,,931.61
1234824,CRESAR 80 1*10,,(CIP),,,112.76
1234826,CALC-D3 SACH. 1GM,,FAITH PHARMACEUTICALS LTD,,,60
1234828,DOXYTAB-DT 1*10,,FAITH PHARMACEUTICALS LTD,,,128.5
1234830,F-SACH 1GM,,FAITH PHARMACEUTICALS LTD,,,60
1234831,FAZIN-10 1*10,,FAITH PHARMACEUTICALS LTD,,,140
1234832,FAZINE-M 1*10,,FAITH PHARMACEUTICALS LTD,,,160
1234834,FOZOL TAB 1*10,,FAITH PHARMACEUTICALS LTD,,,110
1234836,GOLDEN NIGHT 1*10,,FAITH PHARMACEUTICALS LTD,,,810
1234837,IMMUNO FORTE 1*10,,FAITH PHARMACEUTICALS LTD,,,750
1234838,KAAM BAAN 1*10,,FAITH PHARMACEUTICALS LTD,,,710
1234840,MFG-1 TAB 1*10,,FAITH PHARMACEUTICALS LTD,,,110
1234841,MFG-2 TAB 1*10,,FAITH PHARMACEUTICALS LTD,,,120
1234842,NITREX FORTE 1*10,,FAITH PHARMACEUTICALS LTD,,,500
1234843,PLATUP CAP 1*10,,FAITH PHARMACEUTICALS LTD,,,600
1234844,PLATUP DS CAP 1*10,,FAITH PHARMACEUTICALS LTD,,,750
1234845,QUICK-SR CAP 1*10,,FAITH PHARMACEUTICALS LTD,,,140
1234847,RECOUP-Z DROPS 30ML,,FAITH PHARMACEUTICALS LTD,,,160
1234849,SYNERGESIC-3 TAB 1*10,,FAITH PHARMACEUTICALS LTD,,,100
1234850,TRACK-D 1*10,,FAITH PHARMACEUTICALS LTD,,,119
1234852,CEFOPEN CV-200 1,,MOREPAN LAB LTD,,,278.3
1234855,ACE REVELOL 25/2.5 1*10,,(IPCA),,,169.5
1234857,CTD T-AM 6.25/80/5 1*10,,(IPCA),,,172.4
1234859,EVA-Q-P 100GM,,MEDLEY-( NUTRAKARE ),,,270
1234861,EXAFIB 10 TAB 1*10,,EMCURE:-[ NUCRON ],,,558.6
1234863,EXAFIB 15 TAB 1*14,,EMCURE:-[ NUCRON ],,,600.6
1234865,EXAFIB 2.5 TAB 1*14,,EMCURE:-[ NUCRON ],,,326.2
1234867,VYLDA OD-100 1*15,,EMCURE:- [CD],,,223.5
1234869,GUTCLEAR IG PWD 180GM,,ZUVENTUS-( GROMAXX ),,,390.2
1234871,ETOVA MR FORTE-400/8 1*10,,IPCA=( BIONOVA ),,,284.93
1234874,CLASSIC AMCHUR POWDER 100GM,,SURUCHI SPICES PVT.LTD.,,,42
1234875,CLASSIC GOLD CHILLY POWDER 500GM,,SURUCHI SPICES PVT.LTD.,,,158
1234876,CLASSIC GOLD CHILLY POWDER 200GM+10GM,,SURUCHI SPICES PVT.LTD.,,,64
1234877,CLASSIC GOLD CHILLY POWDER 12GM,,SURUCHI SPICES PVT.LTD.,,,0
1234878,CLASSIC GOLD CHILLY POWDER 50GM,,SURUCHI SPICES PVT.LTD.,,,17
1234879,CLASSIC GOLD CHILLY POWDER 100GM,,SURUCHI SPICES PVT.LTD.,,,33
1234880,CLASSIC GOLD DHANIYA POWDER 15GM,,SURUCHI SPICES PVT.LTD.,,,0
1234881,CLASSIC GOLD DHANIYA POWDER 50GM,,SURUCHI SPICES PVT.LTD.,,,13
1234882,CLASSIC GOLD DHANIYA POWDER 500GM,,SURUCHI SPICES PVT.LTD.,,,125
1234883,CLASSIC GOLD DHANIYA POWDER 100GM,,SURUCHI SPICES PVT.LTD.,,,0
1234887,CLASSIC GOLD TURMERIC POWDER 500GM,,SURUCHI SPICES PVT.LTD.,,,0
1234888,CLASSIC GOLD TURMERIC POWDER 12GM,,SURUCHI SPICES PVT.LTD.,,,0
1234889,CLASSIC GOLD TURMERIC POWDER 200GM,,SURUCHI SPICES PVT.LTD.,,,0
1234890,CLASSIC GOLD TURMERIC POWDER 100GM,,SURUCHI SPICES PVT.LTD.,,,0
1234891,CLASSIC GOLD TURMERIC POWDER 50GM,,SURUCHI SPICES PVT.LTD.,,,0
1234892,CLASSIC SUPER GARAM MASALA 200GM,,SURUCHI SPICES PVT.LTD.,,,76
1234893,CLASSIC SUPER GARAM MASALA 50GM,,SURUCHI SPICES PVT.LTD.,,,0
1234894,CLASSIC SUPER GARAM MASALA 100GM,,SURUCHI SPICES PVT.LTD.,,,0
1234896,CLASSIC GOLD DHANIYA POWDER 200GM,,SURUCHI SPICES PVT.LTD.,,,51
1234898,CLASSIC MOONG PAPAD 35GM,,SURUCHI SPICES PVT.LTD.,,,10
1234899,CLASSIC UDAD PAPAD 35GM,,SURUCHI SPICES PVT.LTD.,,,10
1234900,CLASSIC MOONG PAPAD 200GM,,SURUCHI SPICES PVT.LTD.,,,0
1234901,PREMIUM UDAD PAPAD 200GM,,SURUCHI SPICES PVT.LTD.,,,0
1234903,KADAI PANEER MASALA(SPICE MIX) 50GM,,SURUCHI SPICES PVT.LTD.,,,0
1234904,PANEER BUTTER MASALA(SPICE MIX 50GM,,SURUCHI SPICES PVT.LTD.,,,0
1234905,PANEER MASALA 10GM,,SURUCHI SPICES PVT.LTD.,,,10
1234906,PANEER TIKKA MASALA(SPICE MIX) 50GM,,SURUCHI SPICES PVT.LTD.,,,0
1234907,PREMIUM A-1 GARAM MASALA 10GM,,SURUCHI SPICES PVT.LTD.,,,10
1234908,PREMIUM BIRYANI PULAV MASALA 10GM,,SURUCHI SPICES PVT.LTD.,,,10
1234909,PREMIUM CHAT MASALA 10GM,,SURUCHI SPICES PVT.LTD.,,,10
1234910,PREMIUM CHOLE MASALA 10GM,,SURUCHI SPICES PVT.LTD.,,,10
1234911,PREMIUM KITCHEN KING MASALA 10GM,,SURUCHI SPICES PVT.LTD.,,,0
1234913,PREMIUM PAV-BHAJI MASALA 10GM,,SURUCHI SPICES PVT.LTD.,,,0
1234914,PREMIUM SABJI MASALA 10GM,,SURUCHI SPICES PVT.LTD.,,,10
1234916,PREMIUM SAMBHAR MASALA 10GM,,SURUCHI SPICES PVT.LTD.,,,0
1234917,TADKA HING POWDER 3GM,,SURUCHI SPICES PVT.LTD.,,,0
1234919,CLASSIC MANGO PICKLE 60GM,,SAFAL FOOD PRODUCTS PVT.LTD.,,,10
1234920,CLASSIC MANGO PICKLE 7GM,,SAFAL FOOD PRODUCTS PVT.LTD.,,,1
1234921,CLASSIC MIX PICKLE 6GM,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0
1234922,CLASSIC MANGO PICKLE-MO 5KG,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0
1234924,CLASSIC MIX PICKLE-MO 5KG,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0
1234925,PREMIUM MIX PICKLE 15GM,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0
1234926,SUSWAD GREEN CHILLY PICKLE-MO 5KG,,SAFAL FOOD PRODUCTS PVT.LTD.,,,300
1234928,PREMIUM TOMATO KETCHUP 200GM,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0
1234929,DARK SOY SAUCE 75GM,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0
1234930,DARK SOY SAUCE 200GM,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0
1234931,GREEN CHILLY SAUCE 85GM,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0
1234932,GREEN CHILLY SAUCE 200GM,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0
1234933,RICH TOMATO KETCHUP 85GM,,SAFAL FOOD PRODUCTS PVT.LTD.,,,0
1234935,EUREPA MF-2 TAB 1*10,,TORRENT,,,0
1244861,DABICLOT-75 1*10,,(ALKEM),,,242
1244864,SONIRAB-20 TAB  1*10,,(RONYD),,,69.9
1244867,SONIRAB-D 1*10,,(RONYD),,,65.9
1244870,BILUMA FACE WASH 100ML,,GALDERMA,,,625
1244875,SILVEREX SSD CREAM 10GM,,SUN PHARMA CLASSIC,,,120
1244877,SILVEREX SSD CREAM 20GM,,SUN PHARMA CLASSIC,,,175
1244878,SILVEREX SSD CREAM 240GM,,SUN PHARMA CLASSIC,,,650
1244882,CETANIL T-20 1*10,,(ALEMBIC),,,164.1
1244884,CTD M-6.25/25 1*10,,(IPCA),,,99.7
1244886,OLDMED D3 NANO SHOT 5ML,,OLDMED HEALTHCARE PVT LTD,,,53
1244888,ROSUVAS 20(BOTTLE) 1*90S,,SUN PHARMA=[ C.V-LIFE ],,,1980
1244890,DURAPLUS TAB 1,,SUN PHARMA RIGEL,,,316
1244892,JETRASIL 1*10,,EXTIMUS HEALHCARE,,,599
1244895,RYALTRIS AZ-75 MD 1,,GLENMARK-[ RESPICARE ],,,191
1244905,EXAM MEDIUM GLOVES 1*100,,(GEN.),,,0
1244907,BRITZILAM SYP 100ML,,TORRENT,,,349.9
1244911,MORINGA 20ML,,B B LABORATORIES,,,139
1244913,POWER JOINT 20ML,,B B LABORATORIES,,,185
1244915,CURCUMIN TULSI GINGER SAFFRON 20ML,,B B LABORATORIES,,,185
1244916,TULSI BLACK PEPPER CLOVE 20ML,,B B LABORATORIES,,,139
1244917,CLOVE CARDMON 20ML,,B B LABORATORIES,,,139
1244919,NIGHT POWER 20ML,,B B LABORATORIES,,,185
1244920,LUNG CLEANSER 20ML,,B B LABORATORIES,,,185
1244921,AJWAIN 20ML,,B B LABORATORIES,,,139
1244923,CALM MIND 30ML,,B B LABORATORIES,,,65
1244924,NONI COCUM 30ML,,B B LABORATORIES,,,65
1244925,MORNING FRESH 30ML,,B B LABORATORIES,,,65
1244926,BLOOD ENHANCER 30ML,,B B LABORATORIES,,,65
1244927,HALDI JUICE 30ML,,B B LABORATORIES,,,65
1244928,RED ALOEVERA FIBER JUICE 30ML,,B B LABORATORIES,,,65
1244929,MULTI BERRY 30ML,,B B LABORATORIES,,,65
1244930,DRAGON FRUIT 30ML,,B B LABORATORIES,,,65
1244932,GLUCRETA M-5+500 1*10,,TORRENT (PSYCAN),,,78
1244934,GLUCRETA M-5+1000 1*10,,TORRENT (PSYCAN),,,93.5
1244936,VINTEL M-25 1*10,,DIOS LIFESCIENCES,,,89
1244938,VINTEL M-50 1*10,,DIOS LIFESCIENCES,,,89
1244941,ZENOERECT-TAB 1*10,,ZENVITA HEALTHCARE PVT LTD.,,,1495
1244943,HALOVATE OINT 30GM,,(GLENMARK),,,250
1244945,SUNGRACE ULTRA SPF-30 60GM,,(GLENMARK),,,750
1244947,CNN 100-MR 1*10,,(IPCA),,,438.95
1244949,ALERFIX-M 1*15,,(ERIS),,,208.6
1244951,METAFORTE G-852 1*10,,(ERIS),,,109.64
1244953,METAFORTE G-853 1*10,,(ERIS),,,120.78
1244955,ADGAIN PLUS 1*10,,(CIP),,,261
1244957,DANOGEN-50 1*10,,(CIP),,,154.39
1244959,DUOVA INH 200MD,,(CIP),,,633.65
1244961,NURTURE PWD. VANILA 1,,WANBURY-(WOW),,,343.8
1244964,NURTURE PWD.SF VANILA 1,,WANBURY-(WOW),,,425
1244966,NURTURE PWD.SF CHOC 1,,WANBURY-(WOW),,,425
1244968,ZEVA SYP 200ML,,WANBURY-(WOW),,,151
1244973,ESOLEMBIC-D 1*15,,ALEMBIC-( OSTEOFIT ),,,88.5
1244975,FORMIN PG-2 TAB 1*15,,(ALKEM),,,259
1244977,GLUCORYL MV-1/0.3 1*10,,(ALKEM),,,212
1244979,GLUCORYL MV-2/0.3 1*10,,(ALKEM),,,277
1244981,GLUVILDA 50MG TAB 1*15,,(ALKEM),,,82.5
1244983,NEBIPIL-H 1*10,,(ALKEM),,,149
1244985,TAXIM-O DRY SYRUP 30ML,,(ALKEM),,,48.61
1244988,TICAVIC-90 1,,(ALKEM),,,187
1244990,TSART TRIO-6.25 1*10,,(ALKEM),,,176
1244992,VALERA M-500 1*15,,(ALKEM),,,316
1244994,OMEGARED CAP 1*10,,(ALEMBIC),,,270
1244996,METROHEX PLUS GEL 20GM,,DR.REDDY^S LABORATORIES LTD.,,,86.75
1244998,SODISAVE-650 1*10,,FOURRTS:-[ VIBRANT ],,,49
1245000,MOVICOL SACH 13.81G,,WIN MEDICARE PVT LTD,,,0
1245004,Q-MAX IV INFU 100ML,,ALKEM-(*ORTHOKEM ),,,154
1245006,LENANGIO 10mg TAB 1*10,,DR.REDDY^S LABORATORIES LTD.,,,1013
