item_code,brand,Master Catalogue name,medicine_type,exp_sku_brand,mod_brand,count_tab,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,pack,manufacturer,catg,subcatg,mrp
SYM0117,symboost orange-pineapple flav chew tab 30's,,tablet,symboost orange pineapple flav chew,symboost orange pineapple flav chew 30s,1,symboost orange pineapple flav,symboost orange pineapple,symboost orange,1,SYMBIO LIFE PHARMACEUTICALS,,,249.0
SYN0300,synotab tab 10's (aarc),,tablet,syno,syno tablets 10s aarc,2,syno,syno,syno,10,AARC BIO REMEDIES,,,8.0
TAB0002,tablet  box,,tablet,,tablet box,1,,,,1,ADONIS LABORATORIES PVT LTD,,,200.0
TAB0003,tablets organiser,,tablet,,tablet organiser,1,,,,1,ADONIS LABORATORIES PVT LTD,,,150.0
TAB0008,tablo oz   tab 10's ***,,tablet,,tabletlo ozs 10s,2,,,,10,MEDO PHARMA,,,7.7
TAB0017,tablet contanier imported,,tablet,,tablet contanier imported,1,,,,1,AKS-AKSHAY AGENCIES,,,345.0
TAB0042,tablet cutter (jahaan),,tablet,,tablet cutter jahaan,1,,,,1,DUMMY,,,159.0
TAB0051,tablet crusher & cutter akl018 (beckcem),,tablet,,tablet crusher & cutter akl018 beckcem,1,,,,1,BEC-BECKCEM DRUG INTERNATIONAL,,,320.0
TAL0014,taleesadi churana tab 10's,,tablet,taleesadi churana,taleesadi churana 10s,1,taleesadi,taleesadi,taleesadi,10,AYURCHEM PRODUCTS,,,0.45
TAL0057,talakeswara rasa 40 tab baid,,tablet,talakeswara rasa,talakeswara rasa 40 baid,1,talakeswara,talakeswara,talakeswara,1,SHREE BAIDYANATH AYURVED BHAWAN PVT. LTD,,,58.0
TAN0063,tandura tab 10's,,tablet,tandura,tandura 10s,1,tandura,tandura,tandura,10,SUN-SUN INDIA,,,150.0
TAN0120,tanvishataa tab,,tablet,tanvishataa,tanvishataa,1,tanvishataa,tanvishataa,tanvishataa,1,DUMMY,,,150.0
TAN0128,tanvijyeshta tab,,tablet,tanvijyeshta,tanvijyeshta,1,tanvijyeshta,tanvijyeshta,tanvijyeshta,1,TAN-TANVI COLLECTION INDIA PVT,,,135.0
TAN0129,tanvitrifla satva tab,,tablet,tanvitrifla satva,tanvitrifla satva,1,tanvitrifla,tanvitrifla,tanvitrifla,1,TAN-TANVI COLLECTION INDIA PVT,,,110.0
TAN0142,tanvigorex tab 30's (tanvi herbals),,tablet,tanvigorex,tanvigorex 30s tanvi herbals,1,tanvigorex,tanvigorex,tanvigorex,30,TAN-TANVI COLLECTION INDIA PVT,,,5.0
TAN0145,tantu pashan tab 10's (sagar),,tablet,tantu pashan,tantu pashan 10s sagar,1,tantu,tantu,tantu,10,SAG-SAGAR,,,3.0
TAP0024,tapyadiloha vati tab,,tablet,tapyadiloha vati,tapyadiloha vati,1,tapyadiloha,tapyadiloha,tapyadiloha,1,AYU-AYURVEDA RASAAHALA,,,5.15
TAP0081,tapyadi lauh no 1 tab,,tablet,tapyadi lauh no,tapyadi lauh no 1,1,tapyadi lauh,tapyadi,tapyadi,1,3M INDIA LTD,,,130.0
TAP0083,tapyadi loha tablet 60tab dp,,tablet,tapyadi loha,tapyadi loha 60s dp,1,tapyadi,tapyadi,tapyadi,1,3M INDIA LTD,,,530.0
TEC0069,technocal s/f orange flav efft tab 20's,,tablet,technocal s/f orange flav efft,technocal s/f orange flav efft 20s,1,technocal s/f orange flav,technocal s/f orange,technocal s/f,20,AMWORLD BIOTECH PVT LTD,,,10.9
TER0162,terme 250mg tab 10's,,tablet,terme,terme 250 10s,1,terme,terme,terme,10,YAHER PHARMA,,,15.0
TES0052,testo gold tab 10's,,tablet,testo gold,testo gold 10s,1,testo,testo,testo,10,RAVENBHEL PHARMACEUTICALS PVT LTD,,,22.5
TEU0001,teumonorm vh 16 tab,,tablet,teumonorm vh,teumonorm vh 16,1,teumonorm,teumonorm,teumonorm,1,HAR-HARI OM MANUFACTURERES,,,75.0
THA0072,thaaleesaadhi vadagam tab 100's,,tablet,thaaleesaadhi vadagam,thaaleesaadhi vadagam 100s,1,thaaleesaadhi,thaaleesaadhi,thaaleesaadhi,1,SKM-SKM SIDDA AND AYURVED COM,,,55.0
THI0250,thiowell tab 10's,,tablet,thiowell,thiowell 10s,1,thiowell,thiowell,thiowell,10,QUREWELL HEALTH SCIENCE PVT LTD,,,18.9
THI0277,thiriphala karpam 100's tab (skm),,tablet,thiriphala karpam 100s,thiriphala karpam 100s skm,1,thiriphala karpam,thiriphala,thiriphala,1,SKM-SKM SIDDA AND AYURVED COM,,,240.0
THI0306,thiriphala choorana tab 100's (skm),,tablet,thiriphala choorana,thiriphala choorana 100s skm,1,thiriphala,thiriphala,thiriphala,1,SKM-SKM SIDDA AND AYURVED COM,,,55.0
THI0321,thirikadugu choorana tab 100's (skm),,tablet,thirikadugu choorana,thirikadugu choorana 100s skm,1,thirikadugu,thirikadugu,thirikadugu,1,SKM-SKM SIDDA AND AYURVED COM,,,170.0
THI0380,thiripala-karpam tablet 60's,,tablet,thiripala karpam,thiripala karpam 60s,1,thiripala,thiripala,thiripala,1,SKM-SKM SIDDA AND AYURVED COM,,,185.0
THI0381,thiripala choorana tablet 60's,,tablet,thiripala choorana,thiripala choorana 60s,1,thiripala,thiripala,thiripala,1,SKM-SKM SIDDA AND AYURVED COM,,,45.0
THR0049,thribala churna tab 10's,,tablet,thribala churna,thribala churna 10s,1,thribala,thribala,thribala,10,AYURCHEM PRODUCTS,,,0.36
THY0164,thyroidinum 6x  tab 25gm,,tablet,thyroidinum 6x,thyroidinum 6x 25,1,thyroidinum,thyroidinum,thyroidinum,1,SBL PHARMACEUTICALS PVT LTD,,,145.0
TIV0010,tivit tab 10's,,tablet,tivit,tivit 10s,1,tivit,tivit,tivit,10,ZEEZ PHARMACEUTICALS PVT LTD,,,8.1
TON0025,tonex tab 10's,,tablet,tonex,tonex 10s,1,tonex,tonex,tonex,10,BIRLA LIFE SCIENCES,,,7.89
TOP0480,topcee plus orange flav chew tab 15's,,tablet,topcee plus orange flav chew,topcee plus orange flav chew 15s,1,topcee plus orange flav,topcee plus orange,topcee plus,15,HEALING PHARMA,,,5.0
TRA0282,trayodashang guggul tab,,tablet,trayodashang guggul,trayodashang guggul,1,trayodashang,trayodashang,trayodashang,1,AYU-AYURVEDIC,,,90.0
TRA0494,travelguard tab,,tablet,travelguard,travelguard,1,travelguard,travelguard,travelguard,15,NEUVITHRAH NUTRITION PVT LTD,,,9.57
TRA1059,tracemax tab 10's,,tablet,tracemax,tracemax 10s,1,tracemax,tracemax,tracemax,10,SOFTDERMA SOLUTIONS,,,41.1
TRI0307,trifla tab,,tablet,trifla,trifla,1,trifla,trifla,trifla,1,KEIMEDS PVT LTD,,,0.73
TRI0407,trishun tab 10's,,tablet,trishun,trishun 10s,1,trishun,trishun,trishun,10,ZANDU PHARMACEUTICAL WORKS,,,3.5
TRI0412,tribhuvan kirti ras 80 tab,,tablet,tribhuvan kirti ras,tribhuvan kirti ras 80,1,tribhuvan kirti,tribhuvan,tribhuvan,1,MISCELLANEOUS,,,68.0
TRI0435,tribhuvankirti 30's tab,,tablet,tribhuvankirti 30s,tribhuvankirti 30s,1,tribhuvankirti,tribhuvankirti,tribhuvankirti,1,AYU-AYURVEDA RASAAHALA,,,0.93
TRI0911,tribuvankirti ras - 80 tab,,tablet,tribuvankirti ras,tribuvankirti ras 80,1,tribuvankirti,tribuvankirti,tribuvankirti,1,SHREE BAIDYANATH AYURVED BHAWAN PVT. LTD,,,0.56
TRI1192,trinity crustone tab,,tablet,trinity crustone,trinity crustone,1,trinity,trinity,trinity,1,TRINITY HEALTHCARE,,,5.95
TRI1516,triphla tab 50's (maharishi),,tablet,triphla,triphla 50s maharishi,1,triphla,triphla,triphla,1,MAH-MAHARISHI AYRUVEDIC,,,85.0
TRI1542,trimvit-cz orange flav chew tab 10's,,tablet,trimvit cz orange flav chew,trimvit cz orange flav chew 10s,1,trimvit cz orange flav,trimvit cz orange,trimvit cz,10,TRIREME LIFE SCIENCES PVT LTD,,,4.2
TRI1689,tricee-forte orange flav chew tab 30's,,tablet,tricee forte orange flav chew,tricee forte orange flav chew 30s,1,tricee forte orange flav,tricee forte orange,tricee forte,1,ANGEL LIFECARE PVT. LTD,,,469.0
TRI1787,tricoup tablet,,tablet,tricoup,tricoup,1,tricoup,tricoup,tricoup,1,3M INDIA LTD,,,498.0
TRI1799,tribhuvan kirti/r tab. bd,,tablet,tribhuvan kirti/r,tribhuvan kirti/r bd,1,tribhuvan,tribhuvan,tribhuvan,40,3M INDIA LTD,,,62.0
TUR0010,turaico tab 10's,,tablet,turaico,turaico 10s,1,turaico,turaico,turaico,10,AYURCHEM PRODUCTS,,,1.1
TUR0081,turbocal-d3 60k orange flav chew tab 4's,,tablet,turbocal d3 60k orange flav chew,turbocal d3 60k orange flav chew 4s,1,turbocal d3 60k orange flav,turbocal d3 60k orange,turbocal d3 60k,4,ORGANIC PHARMACEUTICALS PVT LTD,,,19.97
TUS0022,tushtipa tab 10's,,tablet,tushtipa,tushtipa 10s,1,tushtipa,tushtipa,tushtipa,10,BIRLA LIFE SCIENCES,,,4.4
TVA0014,tvak 50mg tab 60's (himalaya),,tablet,tvak,tvak 50 60s himalaya,1,tvak,tvak,tvak,1,THE HIMALAYA DRUG COMPANY-(PHARMA),,,152.0
TVC0016,tvc apple cider vinegar s/f green apple efferv tab 20's,,tablet,tvc apple cider vinegar s/f green apple efferv,tvc apple cider vinegar s/f green efferv 20s,1,tvc apple cider vinegar s/f green apple,tvc apple cider vinegar s/f green,tvc apple cider vinegar s/f,1,SPORTECH SOLUTIONS,,,499.0
TVC0017,tvc collagen s/f strawberry flav effervescent tab 20's,,tablet,tvc collagen s/f strawberry flav effervescent,tvc collagen s/f strawberry flav effervescent 20s,1,tvc collagen s/f strawberry flav,tvc collagen s/f strawberry,tvc collagen s/f,1,SPORTECH SOLUTIONS,,,799.0
TVC0018,tvc immunity vitamin c & zinc s/f orange flav effv tab 20's,,tablet,tvc immunity vitamin c & zinc s/f orange flav effv,tvc immunity vitamin c & zinc s/f orange flav effv 20s,1,tvc immunity vitamin c & zinc s/f orange flav,tvc immunity vitamin c & zinc s/f orange,tvc immunity vitamin c & zinc s/f,1,SPORTECH SOLUTIONS,,,399.0
TVC0024,tvc multivitamins with minerals s/f mango flav effe tab 20's,,tablet,tvc multivitamins with minerals s/f mango flav effe,tvc multivitamins with minerals s/f mango flav effe 20s,1,tvc multivitamins with minerals s/f mango flav,tvc multivitamins with minerals s/f mango,tvc multivitamins with minerals s/f,1,SPORTECH SOLUTIONS,,,499.0
ULC0073,ulcoat tab 10's,,tablet,ulcoat,ulcoat 10s,1,ulcoat,ulcoat,ulcoat,10,THEIA PHARMCO PVT LTD,,,4.5
ULC0081,ulceromed tab 50's,,tablet,ulceromed,ulceromed 50s,1,ulceromed,ulceromed,ulceromed,1,SUR-SURYA PHARMA,,,140.0
UNI0158,union tab 20's,,tablet,union,union 20s,1,union,union,union,1,AERAN LAB INDIA PVT LTD,,,13.85
UNI0349,unifine total 15's tab,,tablet,unifine total 15s,unifine total 15s,1,unifine total,unifine,unifine,1,SANKYO LTD,,,15.0
UPL0009,uplact tab 10's (votary),,tablet,uplact,uplact 10s votary,1,uplact,uplact,uplact,10,VOTARY LABORATORIES LTD,,,5.55
UPL0010,upline-d3 60k s/f coffee flav chew tab 4's,,tablet,upline d3 60k s/f coffee flav chew,upline d3 60k s/f coffee flav chew 4s,1,upline d3 60k s/f coffee flav,upline d3 60k s/f coffee,upline d3 60k s/f,4,N LINE HEALTHCARE,,,26.25
UPS0007,upsurge-cz 1000iu orange flav chew tab 10's,,tablet,upsurge cz 1000iu orange flav chew,upsurge cz 1000iu orange flav chew 10s,1,upsurge cz 1000iu orange flav,upsurge cz 1000iu orange,upsurge cz 1000iu,10,ANTHEM BIOPHARMA PVT LTD,,,9.4
URE0070,urethrol tab 50's,,tablet,urethrol,urethrol 50s,1,urethrol,urethrol,urethrol,1,SHREE BAIDYANATH AYURVED BHAWAN PVT. LTD,,,110.0
URE0090,urethrol tab 120's (vedic),,tablet,urethrol,urethrol 120s vedic,1,urethrol,urethrol,urethrol,1,VEDIC REMEDIES,,,350.0
URE0101,urethrol tab 60's (sharangdhar),,tablet,urethrol,urethrol 60s sharangdhar,1,urethrol,urethrol,urethrol,1,SHA-SHARANGDHAR PHARMACUTICAL,,,200.0
URI0106,urinex tab 10's,,tablet,urinex,urinex 10s,1,urinex,urinex,urinex,10,PRIDE HEALTHCARE LTD,,,3.5
URI0259,uritone tab 30's,,tablet,uritone,uritone 30s,1,uritone,uritone,uritone,1,JUBILANT LIFESCIENCES LTD,,,350.0
URT0003,urtiplex tab 20s,,tablet,urtiplex,urtiplex 20s,1,urtiplex,urtiplex,urtiplex,20,CHARAK PHARMACEUTICALS IND,,,5.3
URT0014,urtin tab,,tablet,urtin,urtin,1,urtin,urtin,urtin,1,DEPSON HEALTHCARE,,,96.0
URT0017,urtimax tab 30's,,tablet,urtimax,urtimax 30s,1,urtimax,urtimax,urtimax,1,DEPSON HEALTHCARE,,,96.0
UST0004,ustone tab 30's (ojas),,tablet,ustone,ustone 30s ojas,1,ustone,ustone,ustone,1,OJAS,,,150.0
UTR0034,utriclean tab 30's,,tablet,utriclean,utriclean 30s,1,utriclean,utriclean,utriclean,1,SPAVEDA,,,600.0
UVA0039,uvavit hair growth tab 30's,,tablet,uvavit hair growth,uvavit hair growth 30s,1,uvavit hair,uvavit,uvavit,1,CRAZA LIFESCIENCES PVT LTD,,,679.0
UVD0014,uv-delite  60k orange flav chew tab 4's,,tablet,uv delite 60k orange flav chew,uv delite 60k orange flav chew 4s,1,uv delite 60k orange flav,uv delite 60k orange,uv delite 60k,4,CRISSMOONN HEALTH CARE PVT LTD,,,24.75
V2M0002,v2 mg 2mg tab 10's,,tablet,v2mg,v2 2 10s,1,v2mg,v2mg,v2mg,10,MAC HEALTHCARE INDIA PVT LTD,,,14.0
VAL0397,vallarai choornam tab 100's (annai),,tablet,vallarai choornam,vallarai choornam 100s annai,1,vallarai,vallarai,vallarai,1,ANNAI ARAVINDH HERBALS,,,50.0
VAN0189,vansaar ashwagandha tab 60's (baidyanath),,tablet,vansaar ashwagandha,vansaar ashwagandha 60s baidyanath,1,vansaar,vansaar,vansaar,1,RIAAN WELLNESS PVT LTD,,,169.0
VAN0190,vansaar brahmi tablets 60's (baidyanath),,tablet,vansaar brahmi,vansaar brahmi 60s baidyanath,1,vansaar,vansaar,vansaar,1,RIAAN WELLNESS PVT LTD,,,169.0
VAN0191,vansaar giloy tablets 60's (baidyanath),,tablet,vansaar giloy,vansaar giloy 60s baidyanath,1,vansaar,vansaar,vansaar,1,RIAAN WELLNESS PVT LTD,,,169.0
VAN0200,vansaar neem tablets 60's (baidyanath),,tablet,vansaar neem,vansaar neem 60s baidyanath,1,vansaar,vansaar,vansaar,1,RIAAN WELLNESS PVT LTD,,,249.0
VAN0201,vansaar haldi tablets 60's (baidyanath),,tablet,vansaar haldi,vansaar haldi 60s baidyanath,1,vansaar,vansaar,vansaar,1,RIAAN WELLNESS PVT LTD,,,249.0
VAN0202,vansaar tulsi tablets 60's (baidyanath),,tablet,vansaar tulsi,vansaar tulsi 60s baidyanath,1,vansaar,vansaar,vansaar,1,RIAAN WELLNESS PVT LTD,,,249.0
VAN0203,vansaar triphala tablets 60's (baidyanath),,tablet,vansaar triphala,vansaar triphala 60s baidyanath,1,vansaar,vansaar,vansaar,1,RIAAN WELLNESS PVT LTD,,,249.0
VAN0204,vansaar amla tablets 60's (baidyanath),,tablet,vansaar amla,vansaar aa 60s baidyanath,1,vansaar,vansaar,vansaar,1,RIAAN WELLNESS PVT LTD,,,249.0
VAN0205,vansaar aloe vera tablets 60's (baidyanath),,tablet,vansaar aloe vera,vansaar aloe vera 60s baidyanath,1,vansaar aloe,vansaar,vansaar,1,RIAAN WELLNESS PVT LTD,,,249.0
VAN0217,vanzoflam tab,,tablet,vanzoflam,vanzoflam,1,vanzoflam,vanzoflam,vanzoflam,10,3M INDIA LTD,,,99.0
VAR0158,varuliv-ds tab 10's (skl),,tablet,varuliv ds,varuliv ds 10s skl,1,varuliv,varuliv,varuliv,10,SKL LIFE SCIENCES INC,,,7.0
VAS0298,vasanth kusumakar  ras 10s tab,,tablet,vasanth kusumakar ras 10s,vasanth kusumakar ras 10s,1,vasanth kusumakar ras,vasanth kusumakar,vasanth,1,VIRGO HEALTH CARE PVT LTD,,,33.5
VAS0306,vasishta mrudumoola 60s tab,,tablet,vasishta mrudumoola 60s,vasishta mrudumoola 60s,1,vasishta mrudumoola,vasishta,vasishta,1,VAS-VASHISHT,,,3.25
VAS0311,vasanth kusumakar ras 150 tab,,tablet,vasanth kusumakar ras,vasanth kusumakar ras 150,1,vasanth kusumakar,vasanth,vasanth,1,ADONIS LABORATORIES PVT LTD,,,32.0
VAS0321,vaszee plus tab 10's,,tablet,vaszee plus,vaszee plus 10s,1,vaszee,vaszee,vaszee,10,VASPHAR PHARMACEUTICALS PVT LTD,,,22.5
VAS0352,vasulax tab 10's (vasu),,tablet,vasulax,vasulax 10s vasu,1,vasulax,vasulax,vasulax,10,VASU HEALTH CARE LTD,,,5.0
VAS0364,vasant malti rasa suvarna zandu tab 10's (emami),,tablet,vasant malti rasa suvarna zandu,vasant malti rasa suvarna zandu 10s emami,1,vasant malti rasa suvarna,vasant malti rasa,vasant malti,10,EMAMI LTD,,,40.0
VAT0060,vatwidhwansan ras tab,,tablet,vatwidhwansan ras,vatwidhwansan ras,1,vatwidhwansan,vatwidhwansan,vatwidhwansan,1,SHREE BAIDYANATH AYURVED BHAWAN PVT. LTD,,,87.0
VAT0062,vatshanti tab,,tablet,vatshanti,vatshanti,1,vatshanti,vatshanti,vatshanti,1,DUMMY,,,165.0
VAT0067,vatchintamani rasa (brihat) tab 10's,,tablet,vatchintamani rasa brihat,vatchintamani rasa brihat 10s,1,vatchintamani rasa,vatchintamani,vatchintamani,1,VIRGO HEALTH CARE PVT LTD,,,80.0
VAT0073,vatarin tab 60's (united),,tablet,vatarin,vatarin 60s united,1,vatarin,vatarin,vatarin,1,UNITED LABORATORIES,,,250.0
VAT0080,vatvidhwansan ras-80 tab (z),,tablet,vatvidhwansan ras,vatvidhwansan ras 80 z,1,vatvidhwansan,vatvidhwansan,vatvidhwansan,1,3M INDIA LTD,,,137.0
VAT0083,vatari forte tab 50tab,,tablet,vatari forte,vatari forte 50s,1,vatari,vatari,vatari,1,3M INDIA LTD,,,155.0
VAT0084,vatari forte tab 60,,tablet,vatari forte,vatari forte 60,1,vatari,vatari,vatari,1,3M INDIA LTD,,,140.0
VAY0003,vayu gulika tab 100's (ksv),,tablet,vayu gulika,vayu gulika 100s ksv,1,vayu,vayu,vayu,1,KSV PHARMACEUTICAL PVT LTD,,,407.0
VED0021,vedantak vati tab 20's,,tablet,vedantak vati,vedantak vati 20s,1,vedantak,vedantak,vedantak,1,COSMO LIFE SCIENCES PVT LTD,,,120.0
VEG0177,vegaciss forte tab 30's,,tablet,vegaciss forte,vegaciss forte 30s,1,vegaciss,vegaciss,vegaciss,1,OKASA PHARMA LTD,,,15.3
VEN0541,vencee-500 orange flav chew tab 10's,,tablet,vencee 500 orange flav chew,vencee 500 orange flav chew 10s,1,vencee 500 orange flav,vencee 500 orange,vencee 500,10,SUNLIFE SCIENCES PVT LTD,,,4.7
VIM0005,viminta tab 15's,,tablet,viminta,viminta 15s,1,viminta,viminta,viminta,15,MOLEKULE (INDIA) PVT LTD,,,6.6
VIR0082,virgo vasanth kusumakar ras  30s tab,,tablet,virgo vasanth kusumakar ras 30s,virgo vasanth kusumakar ras 30s,1,virgo vasanth kusumakar ras,virgo vasanth kusumakar,virgo vasanth,1,VIRGO HEALTH CARE PVT LTD,,,32.66
VIR0083,virgo vasant kusumakar rasa 10's tab,,tablet,virgo vasant kusumakar rasa 10s,virgo vasant kusumakar rasa 10s,1,virgo vasant kusumakar rasa,virgo vasant kusumakar,virgo vasant,1,VIRGO HEALTH CARE PVT LTD,,,33.5
VIR0085,virulina tab 10's,,tablet,virulina,virulina 10s,1,virulina,virulina,virulina,10,BIT-BIO  ITALIA PVT. LTD.,,,27.0
VIR0130,virimune tab 30's (curosis),,tablet,virimune,virimune 30s curosis,1,virimune,virimune,virimune,1,CUROSIS HEALTHCARE PVT LTD,,,250.0
VIS0147,viscovas tab,,tablet,viscovas,viscovas,1,viscovas,viscovas,viscovas,1,ATRIMED PHARMACEUTICALS PVT LTD,,,4.0
VIS0233,viscojoy 600 s/f orange flav effervescent tab 10's,,tablet,viscojoy 600 s/f orange flav effervescent,viscojoy 600 s/f orange flav effervescent 10s,1,viscojoy 600 s/f orange flav,viscojoy 600 s/f orange,viscojoy 600 s/f,10,J B CHEMICALS & PHARMACEUTICALS LTD,,,23.0
VIS0283,visfacut tab 15's (picasa),,tablet,visfacut,visfacut 15s picasa,1,visfacut,visfacut,visfacut,1,PICASA HEALTHCARE PVT LTD,,,480.0
VIT0084,vitaoxy tab,,tablet,vitaoxy,vitaoxy,1,vitaoxy,vitaoxy,vitaoxy,30,SHREE BAIDYANATH AYURVED BHAWAN PVT. LTD,,,6.5
VIT0097,vitesson   tab 10's,,tablet,vitesson,vitesson 10s,1,vitesson,vitesson,vitesson,10,AXYZEN LIFE SCINECES,,,1.1
VIT0902,vitamin c s/f orange flav chew tab 30's,,tablet,vitamin c s/f orange flav chew,vitamin c s/f orange flav chew 30s,1,vitamin c s/f orange flav,vitamin c s/f orange,vitamin c s/f,1,CURA AYURVEDIC & UNANI LTD,,,110.0
VIT0914,vitgo-cz orange flav chew tab 30's,,tablet,vitgo cz orange flav chew,vitgo cz orange flav chew 30s,1,vitgo cz orange flav,vitgo cz orange,vitgo cz,1,BIOTRON HEALTHCARE PVT LTD,,,142.0
VIT0917,vitaford-cz orange flav chew tab 15's,,tablet,vitaford cz orange flav chew,vitaford cz orange flav chew 15s,1,vitaford cz orange flav,vitaford cz orange,vitaford cz,15,MAY & BAKER LTD,,,4.33
VIT0924,vitamin c s/f orange flav chew tab 20's,,tablet,vitamin c s/f orange flav chew,vitamin c s/f orange flav chew 20s,1,vitamin c s/f orange flav,vitamin c s/f orange,vitamin c s/f,20,PEELIFE PHARMACEUTICALS PVT LTD,,,5.5
VIT0925,vita mas c orange flav chew tab 10's,,tablet,vita mas c orange flav chew,vita mas c orange flav chew 10s,1,vita mas c orange flav,vita mas c orange,vita mas c,10,MASCARE LTD,,,4.8
VIT0937,vitscan-c orange flav chew tab 30's,,tablet,vitscan c orange flav chew,vitscan c orange flav chew 30s,1,vitscan c orange flav,vitscan c orange,vitscan c,1,MEDISHRI HEALTHCARE PVT LTD,,,180.0
VIT0945,vitafeel-c forte orange flav md tab 10's,,tablet,vitafeel c forte orange flav,vitafeel c forte orange flav 10s,1,vitafeel c forte orange,vitafeel c forte,vitafeel c,10,DERMITAS HEALTHCARE,,,7.0
VIT0946,vitagen-cz orange flav chew tab 15's,,tablet,vitagen cz orange flav chew,vitagen cz orange flav chew 15s,1,vitagen cz orange flav,vitagen cz orange,vitagen cz,15,ZYDUS CADILA HEALTHCARE LTD,,,4.0
VIT0949,vitchew-cz s/f orange flav chew tab 15's,,tablet,vitchew cz s/f orange flav chew,vitchew cz s/f orange flav chew 15s,1,vitchew cz s/f orange flav,vitchew cz s/f orange,vitchew cz s/f,15,INTAS PHARMACEUTICALS LTD,,,6.0
VIT0957,vitamac cz orange flav chew tab 10's,,tablet,vitamac cz orange flav chew,vitamac cz orange flav chew 10s,1,vitamac cz orange flav,vitamac cz orange,vitamac cz,10,MACLEODS PHARMACEUTICALS LTD,,,6.1
VIT0968,vitcare-c orange flav chew tab 60's,,tablet,vitcare c orange flav chew,vitcare c orange flav chew 60s,1,vitcare c orange flav,vitcare c orange,vitcare c,1,CAREZONE HEALTHCARE,,,480.0
VIT0978,vitagrace tab 10's,,tablet,vitagrace,vitagrace 10s,1,vitagrace,vitagrace,vitagrace,10,STANLEY HEALTHCARE PVT LTD,,,13.5
VIT0982,vitdeep-d3 strawberry flav chew tab 4's,,tablet,vitdeep d3 strawberry flav chew,vitdeep d3 strawberry flav chew 4s,1,vitdeep d3 strawberry flav,vitdeep d3 strawberry,vitdeep d3,4,SUMANDEEP LIFESCIENCE LLP,,,26.5
VIT0995,vitamec c mango flav chew tablet 30's,,tablet,vitamec c mango flav chew,vitamec c mango flav chew 30s,1,vitamec c mango flav,vitamec c mango,vitamec c,1,MECOSON LABS PVT LTD,,,120.0
VIT0996,vito-c orange flav chew tab 15's,,tablet,vito c orange flav chew,vito c orange flav chew 15s,1,vito c orange flav,vito c orange,vito c,15,GLOW SUN INIDA LABS PVT LTD,,,7.5
VIT1000,vitamin-c s/f orange flav chew tab 20's (ashley),,tablet,vitamin c s/f orange flav chew,vitamin c s/f orange flav chew 20s ashley,1,vitamin c s/f orange flav,vitamin c s/f orange,vitamin c s/f,20,ASHLEY PHARMACEUTICALS,,,4.0
VIT1026,vitaedge-c fizz orange flav effervescent tab 20's,,tablet,vitaedge c fizz orange flav effervescent,vitaedge c fizz orange flav effervescent 20s,1,vitaedge c fizz orange flav,vitaedge c fizz orange,vitaedge c fizz,1,AUREL BIOLIFE LTD,,,495.0
VIT1046,vitamec-500 orange flav chew tab 30's,,tablet,vitamec 500 orange flav chew,vitamec 500 orange flav chew 30s,1,vitamec 500 orange flav,vitamec 500 orange,vitamec 500,1,MECOSON LABS PVT LTD,,,180.0
VIT1053,vitasee plus orange flav chew tab 15's,,tablet,vitasee plus orange flav chew,vitasee plus orange flav chew 15s,1,vitasee plus orange flav,vitasee plus orange,vitasee plus,15,NUTRA LIFE HEALTHCARE PVT LTD,,,6.6
VIT1144,vit-cz orange flav chew tab 15's,,tablet,vit cz orange flav chew,vit cz orange flav chew 15s,1,vit cz orange flav,vit cz orange,vit cz,15,MACWELL PHARMACEUTICALS PVT LTD,,,8.0
VIT1192,vitcol-d3 60k s/f orange flav chew tab 4's,,tablet,vitcol d3 60k s/f orange flav chew,vitcol d3 60k s/f orange flav chew 4s,1,vitcol d3 60k s/f orange flav,vitcol d3 60k s/f orange,vitcol d3 60k s/f,4,SIGNOVA PHARMA PVT LTD,,,26.5
VIT1205,vitapic-c plus 500/2.2/60 s/f orange flav chew tab 20's,,tablet,vitapic c plus 500/2.2/60 s/f orange flav chew,vitapic c plus 500/2.2/60 s/f orange flav chew 20s,1,vitapic c plus 500/2.2/60 s/f orange flav,vitapic c plus 500/2.2/60 s/f orange,vitapic c plus 500/2.2/60 s/f,20,PHARMA CORP INC LTD,,,4.0
